transcription,recording_id,audio,model_transcription
~p ~s ~a five two six hotel rhein radar identified ,011_0078,"{'array': array([-0.00194181, -0.00571472, -0.01474678, ..., -0.01322247,
        0.00612366,  0.00315739], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_078.wav', 'sampling_rate': 16000}",BAS O FIVE TWO SIX HOTEL RIND RATA IDENTIFIED
viva five eight five turn left to frankfurt ,011_0079,"{'array': array([-0.00891731, -0.01616455,  0.00027738, ..., -0.00865112,
       -0.00372481,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_079.wav', 'sampling_rate': 16000}",YOU AR FIVE EIGHT FIVE TON LEFT TO FRANGFOOT
jet set one four two nine contact rhein one two seven decimal three seven ,011_0080,"{'array': array([-0.00135268, -0.00157002,  0.0009462 , ..., -0.00020675,
       -0.00884959,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_080.wav', 'sampling_rate': 16000}",CHETS AT ONE FOUR TWO NINE A CUNTECTIN ONE TWO SEVEN DESMAL THREE SEVEN
air malta zero zero four rhein radar one two seven three seven ,011_0081,"{'array': array([-0.00511861, -0.01130782, -0.00844137, ...,  0.00063153,
       -0.00971751,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_081.wav', 'sampling_rate': 16000}",AH MULTASAROSAROFOR RIN BAT O ONE TWO SEVEN THREE SEVEN
alitalia four zero one ah rhein identified climb flight level two seven zero ,011_0082,"{'array': array([-0.00761593, -0.01337597, -0.00526171, ..., -0.01461533,
        0.00046334, -0.00219108], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_082.wav', 'sampling_rate': 16000}",ALITALIA FOUR SERO ONE UH RYN IDENTIFIED GRAND FLAT LEVEL TWO SEVEN ZEO
sabena eight three two contact rhein one two seven three seven ,011_0083,"{'array': array([-0.00034721, -0.00589087, -0.01047834, ..., -0.0077046 ,
       -0.0053357 , -0.0085015 ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_083.wav', 'sampling_rate': 16000}",SABINA EIGHT THREE TWO CRINTICLINE ONE TWO SEVEN THREE SEVEN
sabena seven eight one six turn left to gotil ,011_0084,"{'array': array([-0.00554242, -0.00827233, -0.00407906, ...,  0.00119976,
       -0.01346836, -0.0105071 ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_084.wav', 'sampling_rate': 16000}",SOI BEN NOW SEVEN EIGHT ONE SIX TURN LEFT TO GORTILI
viva five eight five contact rhein one two seven decimal three seven ,011_0085,"{'array': array([-0.01154244, -0.01264753, -0.00895425, ..., -0.00086383,
        0.00037982,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_085.wav', 'sampling_rate': 16000}",VE'VE UH FIVE EIGHT FIVE CUNTECIN ONE TWO SEVEN DESIMAL THREE SEVEN
hapag lloyd three five five one rhein identified ,011_0086,"{'array': array([-0.0010292 ,  0.00031591, -0.00075108, ...,  0.00055567,
       -0.00081343,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_086.wav', 'sampling_rate': 16000}",HOW BOT LA TREE FIVE FIVE FON RYAN IDENTIFIED
britannia triple two alfa rhein identified <OT> <FL> </FL> </OT> ,011_0087,"{'array': array([-0.0099711 , -0.00590472,  0.00053687, ...,  0.00555675,
        0.00074182,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_087.wav', 'sampling_rate': 16000}",PLUT INANTERABLE TOO O IF I RYAN I'D ENT DEFIN IT FO HO MOT IME PLETENIA FOOD SIE O YO KNOCK AN
aero lloyd five nine zero contact zurich one three four decimal six ,011_0088,"{'array': array([-0.00658448, -0.01355802, -0.00917515, ..., -0.00899517,
       -0.0035931 , -0.0063752 ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_088.wav', 'sampling_rate': 16000}",EVALODE FIVE NINE ZERO CUONTECEI ONE THREE FOUR DESMAL SIX
britannia triple two alfa proceed direct to kempten ,011_0089,"{'array': array([ 0.0007723 , -0.00391896, -0.01192818, ...,  0.00308297,
       -0.00664299, -0.00590475], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_089.wav', 'sampling_rate': 16000}",PITANA TIER TWO I F A POC DIVEC TO KAMTON
~k ~l ~m two six four contact rhein one two seven three seven ,011_0090,"{'array': array([-0.02610549, -0.01575406,  0.00701326, ..., -0.01976601,
        0.01300137,  0.03025599], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_090.wav', 'sampling_rate': 16000}",CA M TWO SIX FOUR CON TECTRINE ONE TWO SEVEN THREE SEVEN
sabena seven eight one six rhein one two seven three seven ,011_0091,"{'array': array([-0.00840335, -0.01604131, -0.01462968, ..., -0.00755729,
       -0.00672479,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_091.wav', 'sampling_rate': 16000}",SABINA SEVEN EIGHT ONE SIX RINE ONE TWO SEVEN THREE SEVEN
belstar five zero two hotel rhein identified ,011_0092,"{'array': array([-0.01010414, -0.00340374, -0.00982252, ..., -0.00906008,
       -0.00278047,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_092.wav', 'sampling_rate': 16000}",AT'S ON FIVE CEL O TWO HOTE RYNOT N DEFINED
gulf air zero zero seven rhein identified ,011_0093,"{'array': array([-0.00767563, -0.01789673, -0.00422315, ..., -0.00461609,
       -0.0066903 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_093.wav', 'sampling_rate': 16000}",GUY  FA SILASILA SEVEN O RYAND IDENTITY FIT
lufthansa four six five two zurich radar one three four decimal six ,011_0094,"{'array': array([-0.01099333, -0.01467496,  0.00138776, ..., -0.00438608,
       -0.00873048,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_094.wav', 'sampling_rate': 16000}",LOFTENS AR FOUR SIX FIVE TWO CYLICRADA ONE TREE FOUR DISMO SIX
lufthansa four four one six rhein identified stand by for higher turn ah left by one five degrees ,011_0095,"{'array': array([ 0.00028395, -0.00820346, -0.00485314, ..., -0.00284557,
        0.00251771, -0.00213087], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_095.wav', 'sampling_rate': 16000}",LOOFTEN SA FOUR FOUR ONE SIX RYN I IDENTIFY IT STAND BY FOR HIER TURN UH LEFT BY ONE FIVE DEGREES
alitalia four zero one climb flight level two nine zero ,011_0096,"{'array': array([-0.00844509, -0.00697156, -0.01205706, ...,  0.00082806,
        0.00202963,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_096.wav', 'sampling_rate': 16000}",AITALIA FOUR CERO ONE CLAM FLGHT LEVEL TWO NINEO ZERO
lufthansa four four one six climb flight level two nine zero ,011_0097,"{'array': array([-0.00179015, -0.00534914, -0.00430778, ...,  0.00147768,
       -0.00827629,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_097.wav', 'sampling_rate': 16000}",LOOF TERNS A FOUR FOUR ONE SIX CLIME FLIGHT LEVEL TWO NINEO ZO
alitalia station co= ah alitalia four eight seven i got it you're identified ,011_0098,"{'array': array([ 0.01493147,  0.00926644, -0.01901449, ..., -0.00237941,
        0.00109146,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_098.wav', 'sampling_rate': 16000}",AITALIA STATION CO UH I TELLYOU A FOUR EIGHT SEVEN AGO IT YOAR RIGHT ANDEFINED
speedbird one two four rhein identified ,011_0099,"{'array': array([-0.00330689, -0.00293688, -0.01029665, ...,  0.00254304,
       -0.00376078, -0.00682275], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_099.wav', 'sampling_rate': 16000}",BEED BIRD ONE TWO FOUR RION IDENTTIFIET
delta india mike lima lima rhein radar identified ,011_0100,"{'array': array([-0.00177998, -0.0083553 , -0.00928198, ..., -0.0023391 ,
        0.0001101 , -0.00340507], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_100.wav', 'sampling_rate': 16000}",TAINDIAH MIKE LEMA LEMAA RIND RADA IDENTIFYED
~p ~s ~a five two six hotel contact rhein one ah three two decimal four ,011_0101,"{'array': array([-0.00069561, -0.00279814, -0.00473907, ..., -0.00705193,
       -0.01450903,  0.00181971], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_101.wav', 'sampling_rate': 16000}",BASED O FIVE TWO SIX OTELECONE TECTYN ONE UH PLE TWO DESMA FOUR
lufthansa four four one six right turn to trasadingen ,011_0102,"{'array': array([-0.00062531, -0.00377033, -0.00970452, ...,  0.00386104,
       -0.00936032, -0.00434211], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_102.wav', 'sampling_rate': 16000}",LOOFTENS A FOUR FOUR ONE SIX RIGHT TUN TO TRASETING AND
alitalia one one nine zurich one three four decimal six ,011_0103,"{'array': array([-0.00613449, -0.01062182, -0.01355353, ..., -0.00497491,
       -0.0060755 , -0.00400663], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_103.wav', 'sampling_rate': 16000}",ALITALIA VON VONINA SULI ONE TREE FOUR DESMO SIX
alitalia four eight five zurich one three three decimal four ,011_0104,"{'array': array([-0.01067495, -0.01660699, -0.00157702, ..., -0.00779097,
       -0.00643314,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_104.wav', 'sampling_rate': 16000}",ALITALIA FOUR EIGHT FIVE TIISH ONE THREE THREE DESMO FOUR
netherlands air force three four identified ,011_0105,"{'array': array([-0.00154472, -0.00347884, -0.00213177, ...,  0.00189872,
       -0.00517623, -0.00839241], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_105.wav', 'sampling_rate': 16000}",NOTHE LAND SA  FALLS THREE FOUR IDENTTY FINED
three five sorry ,011_0106,"{'array': array([-0.00966241, -0.00543899, -0.00234207, ..., -0.00229822,
       -0.01001335,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_106.wav', 'sampling_rate': 16000}",THREE FIVE SUR
oscar oscar papa hotel india rhein radar identified ,011_0107,"{'array': array([-0.0039882 , -0.01284664, -0.00734706, ..., -0.00019198,
       -0.00126671, -0.00044863], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_107.wav', 'sampling_rate': 16000}",OH IT'S CALED ISCA PAPA HOTEL INDIARA AND RADA ITEM DO YOU FIND
turkish five one five rhein identified ,011_0108,"{'array': array([-0.00520448, -0.01127312, -0.0028847 , ..., -0.00241414,
       -0.01497264,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_108.wav', 'sampling_rate': 16000}",TOOK HISH FIVE ONE FIVE FORRYON IDENTITY FIED
alitalia four zero one contact zurich one three four decimal six ,011_0109,"{'array': array([-0.00410999, -0.01199758, -0.01215116, ...,  0.00029093,
       -0.00486236, -0.00747722], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_109.wav', 'sampling_rate': 16000}",U ITALIA FOSOV ONE CONTEXT SURI ONE TEFOD ISMA SIX
gulf air zero zero seven contact rhein one two seven decimal three seven ,011_0110,"{'array': array([-0.0002814 , -0.00376645, -0.00899817, ..., -0.01210437,
       -0.00169217,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_110.wav', 'sampling_rate': 16000}",GOT A FAIR SILA SELA SEVEN CONTECTINE ONE TWO SEVEN DESIMAL THREE SEVEN
europa three six three rhein radar identified proceed direct to frankfurt ,011_0111,"{'array': array([-0.00235217, -0.0077315 , -0.01137122, ..., -0.01625875,
       -0.00633101,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_111.wav', 'sampling_rate': 16000}",O WOL PART THREE SIX THREE RIN RADA IDA DEFINET POSE DIRECT TOFANFOOT
britannia two two two alfa contact rhein one three two decimal four ,011_0112,"{'array': array([ 0.00176148, -0.00934946, -0.0107891 , ..., -0.00899391,
        0.00044172,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_112.wav', 'sampling_rate': 16000}",BIANIA TWO TWO TWO IF A CONTEK INE ONE THREE TWO DESMA FOUR
speedbird one two four contact rhein one two seven three seven good bye ,011_0113,"{'array': array([-0.01399289, -0.00347885,  0.00158862, ...,  0.00202647,
       -0.0085955 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_113.wav', 'sampling_rate': 16000}",SPE BUT ONE TWO FAULL CONTECTLINE ONE TWO SEVEN THREE SEVEN GOOD BYE
turkish five one five contact rhein one two seven three seven ,011_0114,"{'array': array([-0.00096963, -0.00251401, -0.00240902, ..., -0.00418178,
       -0.00842782,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_114.wav', 'sampling_rate': 16000}",TUKISH FIVE ONE FIVE CUN TEKINE ONE TWO SEVEN THREE SEVEN
lufthansa four four one six contact zurich one three four decimal six ,011_0115,"{'array': array([-0.00716872, -0.00835906, -0.00146037, ...,  0.00297154,
       -0.00821053,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_115.wav', 'sampling_rate': 16000}",LOF TENS ARE FOUR FOUR ONE SIX CONTECTII ONE THREE FO I'S ALMOST SIX
lufthansa three five five six rhein radar identified turn left by ten degrees and climb flight level two six zero ,011_0116,"{'array': array([-0.006816  , -0.01318444, -0.01643206, ...,  0.00171704,
       -0.0042497 , -0.00824878], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_116.wav', 'sampling_rate': 16000}",LOAF TINS A THREE FIVE FIVE SIX FRY AND RADA I IDENTIFY IT TURN UH LEFT BY TEN DEGREES AND CLIMB FLIGHT LEVEL TWO SIX ZERO
midland seven two zero rhein radar identified ,011_0117,"{'array': array([-0.00808019, -0.01778416, -0.00216915, ..., -0.00852792,
       -0.00398281,  0.00438877], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_117.wav', 'sampling_rate': 16000}",MIDLAND SEVEN TWO CERO RIND RATA IDENTIFIED
station calling say again ,011_0118,"{'array': array([-0.01361484, -0.01129536, -0.00900659, ...,  0.00064278,
       -0.00183509,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_118.wav', 'sampling_rate': 16000}",FASHION CALLING SEGON
sabena nine three ah six nine rhein identified ,011_0119,"{'array': array([-0.00420079, -0.01081968, -0.00573143, ..., -0.00113624,
        0.0011349 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_119.wav', 'sampling_rate': 16000}",SAPINA NINE THREE UH SIX NINE A RYON I DEDN'T DEFINED
hapag lloyd three five five one contact zurich one three three decimal four ,011_0120,"{'array': array([ 0.01987675,  0.0040697 , -0.00976081, ...,  0.03054381,
        0.03485481,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_120.wav', 'sampling_rate': 16000}",HAPAK LOREE FIVE FIVE ONE CONTECT UI ON TRE TREE DESMO FOUR
lufthansa three five five six climb flight level two nine zero ,011_0121,"{'array': array([-0.00900659, -0.00415408,  0.00253193, ..., -0.00830924,
       -0.00276972, -0.00300807], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_121.wav', 'sampling_rate': 16000}",LOF TINS THREE FIVE FIVE SIX CLIM FLITE LEVEL TWO NINO ZERO
alitalia two nine two rhein identified ,011_0122,"{'array': array([-0.00189945, -0.00465038, -0.00320672, ..., -0.00706635,
       -0.00471797, -0.00324721], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_122.wav', 'sampling_rate': 16000}",AL ITALIA TWU ON A TWO RYNET ANDEFINED
lufthansa three five five six set course to trasadingen ,011_0123,"{'array': array([-6.06479589e-04, -1.12682665e-02, -6.83486322e-03, ...,
       -7.74038344e-05,  1.04023039e-03, -3.26460670e-03], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_123.wav', 'sampling_rate': 16000}",LOF TEN'S A THREE FIVE FIVE SIX THAT CALS O CLOSETING AND
~p ~s ~a five zero two hotel contact rhein one two three decimal four ,011_0124,"{'array': array([-0.00855319, -0.02201995, -0.00552325, ..., -0.00103801,
       -0.00685918, -0.00627032], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_124.wav', 'sampling_rate': 16000}",BASED ON FIVE SIO T OTELECON TECINE ONE THREE TWO DESMAL FOUR
speedbird one two two guten tag identified ,011_0125,"{'array': array([-0.00353731, -0.01315888, -0.01514251, ...,  0.00184319,
       -0.01268565,  0.0012687 ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_125.wav', 'sampling_rate': 16000}",SPEED BED ONE TWO TWO WHEN TA GOT IDNTEFIED
alitalia four eight seven contact zurich one three four decimal six ,011_0126,"{'array': array([-0.00613215, -0.01028154, -0.00061443, ..., -0.00836393,
        0.00367595, -0.00339438], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_126.wav', 'sampling_rate': 16000}",AITALIA FOIT SEVEN CUINTEX SIIS ONE THREE FOR DESMO SIX
alitalia one four nine rhein identified ,011_0127,"{'array': array([-0.00157782, -0.01147707, -0.01357917, ..., -0.00804742,
       -0.00578219, -0.01392134], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_127.wav', 'sampling_rate': 16000}",ALITALA ONE FOUR NINEA RYN IDENTIFIED
midland seven two zero turn right by one five degrees ,011_0128,"{'array': array([ 0.00212281, -0.01112061, -0.01337674, ..., -0.00642266,
        0.00184986, -0.00021043], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_128.wav', 'sampling_rate': 16000}",MIDLAND SEVEN TWO ZERO TURND RIGHT BY ONE FIVE DEGREES
delta india charlie papa alfa contact zurich one three four decimal six ,011_0129,"{'array': array([-0.00934079, -0.00561216,  0.00164406, ..., -0.00563526,
        0.00267213,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_129.wav', 'sampling_rate': 16000}",THA AND YET CHARLIY PEPPA IFONT CON TAKE SUI ONE THREE FOUR DESMAL SIX
britannia two three six alfa rhein radar identified ,011_0130,"{'array': array([-0.00751221,  0.00136619, -0.00062052, ..., -0.00173712,
       -0.00806178, -0.00140014], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_130.wav', 'sampling_rate': 16000}",BUT HANEA TWO TREE SIX IF AR RIND RAD HAT AND DEFINED
oscar oscar papa hotel india contact rhein one three two decimal four ,011_0131,"{'array': array([-0.00192766, -0.00353469, -0.00290594, ..., -0.00491156,
       -0.0107006 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_131.wav', 'sampling_rate': 16000}",OSCOT AS COM PAPA HOTEL INDIA CUNTTAK TIN ONE THREE TWO DESMAL FOUR
midland seven two zero climb flight level three five zero ,011_0132,"{'array': array([-0.00655511, -0.00353242, -0.01057415, ..., -0.00766828,
       -0.00431997, -0.00664702], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_132.wav', 'sampling_rate': 16000}",MIDLAND SEVEN TWO CERO CLAMBFLIHT LEVEL THREE FIVE CYRO
sabena eight zero one rhein identified ,011_0133,"{'array': array([-0.00609913, -0.01114123, -0.0035819 , ...,  0.00072783,
       -0.00876431,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_133.wav', 'sampling_rate': 16000}",SUPE NOT IT SIVL ONE  RYAN IDENTIFY IT
alitalia one five seven rhein identified ,011_0134,"{'array': array([-0.00973201, -0.00215319, -0.0054837 , ..., -0.00696225,
       -0.0006107 , -0.00820948], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_134.wav', 'sampling_rate': 16000}",AITALIA ONE FIVE SEVEN RYAN I DENTY FIIT
netherlands air force three five contact rhein one three two decimal four ,011_0135,"{'array': array([ 0.00028148, -0.00533428, -0.01725627, ...,  0.00227577,
        0.00147227,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_135.wav', 'sampling_rate': 16000}",NETHERLANDS F ALL THREE FIVE CONTECTINE ONE THREE TWO DESMAL FOUR
midland seven two zero set course to costa ,011_0136,"{'array': array([-0.00061197, -0.00110643, -0.00166225, ...,  0.00130363,
       -0.00417618, -0.00771762], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_136.wav', 'sampling_rate': 16000}",MIDLAND SEVEN TWO SERO SET CALLS TO COSTA
charlie oscar alfa ,011_0137,"{'array': array([-0.00105422, -0.00172819, -0.00920682, ...,  0.00147934,
       -0.00644836, -0.00846829], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_137.wav', 'sampling_rate': 16000}",CHARLI OSKA IF UH
okay so make it november tango mike ,011_0138,"{'array': array([-0.00020656, -0.00822721, -0.01169443, ..., -0.00783695,
        0.00130803,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm1/sm1_01/sm1_01_138.wav', 'sampling_rate': 16000}",OKAY SEL MAKE IT IN NOVEMBER TANGO MIKE
