transcription,recording_id,labels,model_transcription
alitalia one one seven good morning radar contact ,081_0282,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 3 3 4]",A LITTERY ONE WANTS SEVEN GOOD MORNING READ OUR CONTACT
aero lloyd five six zero contact marseille one two five decimal eight five au revoir ,072_0118,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 4 3 3 4 3 3 3 3 3 3 4]",ERALOYD FIVE SIX ZERO CONDECT MARSELLE ONE TWO FIVE DE SIMAL EIGHT FIVE OA
alitalia four eight five rhein identified ,011_0073,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3
 3 3 3 3 4]",ALITALIA FOUR EIGHT FIVE FORRAIN IDENTIFIED
air berlin five two six one set course to st prex ,101_0766,"[3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3
 3 4 3 3 4 3 3 4 3 3 3 3 4]",ERBORLIN FIVE TWO SIX ONES AT CORSTUSAMPRI
lufthansa five nine three one contact zurich on one three four decimal six good bye ,071_0732,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3
 4 3 3 3 3 4 3 3 3 4]",LIFTONZA FEVNAIN TR ONE CONTAK ZURIK ON ONE THRE FOUR DESIMAL SIX GOOD BYE
air berlin five zero eight one contact geneva one three three one five good bye ,081_0775,"[3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3
 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3
 3 4 3 3 3 4]",EBERLIN FIVE ZERO EIGHT ONE CONDECK GENEVA ONE THRE THRE ONE FIVE KMA
i'll call you back when you're stable ,031_0741,"[ 3 27  3  3  4  3  3  3  3  4  3  3  3  4  3  3  3  3  4  3  3  3  3  4
  3  3  3 27  3  3  4  3  3  3  3  3  3  4]",I CALL YOU BEC MEN YO AR STABLE
transwede one zero seven geneva one three three one five adios ,092_0301,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4]",TRANSVIT ONE ZERO SEVEN GENEVA ONE THREE THREE ONE FIVE OS
~k ~l ~m three four six turn left to nattenheim ,051_0705,"[3 3 4 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4
 3 3 3 3 3 3 3 3 3 3 4]",GILM THREE FOUR SIXTON LEFTO NOTTENHEIM
so alitalia three two three cleared passeiry torino flight level three three zero ,071_0681,"[3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 4]",CHORLITALIATRITUTRI CLIOD PASERITORINOF LE EVELTRIT RISO
iberia three four two two rhein one three two decimal four adios ,111_0144,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4]",IVIRIA THREE FOR TWO TWO RIND ONE THREE TWO DECIMAL FOURAYORS
~l ~t ~u six six correction ~l ~t ~u one six zero two contact now geneva one three three decimal one five bye bye ,101_0063,"[3 3 4 3 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 4 3 3 4 3 3 4
 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3
 3 3 4]",ALTIO SIX SIX CRRUCTION ALTIO ONE SIX ZEROO TWO CANTACNOW GENEVA ONE TREE FR DESIMO ONE FIVE BABA
sobelair two five five seven contact rhein one three two decimal four ,071_0233,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",SOBLA TWO FIVE FIVE SEVEN QUONTECT LINE ONE TR TWO DESIMA FOUR
gulf air zero zero five is identified ,031_0667,"[3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3
 4]",GALFERE ZERO ZERO FIVE IS IDENTIFIED
netherlands four one four descend to flight level two five zero ,111_0171,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4
 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",NETHERLANDS FOUR ONE FOURDESCENT FLIGHT LEVEL TWO FIVE ZERO
hapag lloyd six five three call zurich on one three four six ,021_0401,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3
 3 4 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",HABERGLOID SIX FIVE THREE COLLED TURIHON ONE THREE FOUR SIX
lufthansa three six zero four is identified ,031_0566,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3
 3 3 3 3 3 3 4]",LIEUTENDANT TREE SIX ZERO FOUR IS IDENTIFIED
lufthansa three five five six left heading one seven five ,081_0418,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",LUFTANZA THREE FIVE FIVE SIX LEFT HEADING ONE SEVEN FIVE
lufthansa three six zero four is identified proceed to trasadingen climb flight level two nine zero ,021_0537,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3
 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",LEFT ON TE THREE SIX ZERO FOUR IS IDENTIFIED PROCE TO TRANZADINGEN CLIMB FLIGHT LEVEL TWO NINE O ZERO
merair six nine five two contact zurich one three four decimal six ,041_0129,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4]",MAY A SIX NINE FIVE TWO CONTACTS SILY ONE THRE FOUR DE SIMIL SIX
~i ~f ~o two two bravo roger turn left heading of two five five ,101_0385,"[3 3 4 3 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3
 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",IA O TO TIBEL ROGER TAND LEFT HEADING OFF TWO FIVE FIVE
roger alitalia one five zero turn left heading three four five ,031_0622,"[3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3
 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",RUCIA LITALIA ONE FIVE ZERO TUNLEFT HEADING THREE FOUR FIVE
lufthansa four four zero eight own navigation to st prex ,101_0692,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 3 3 3 3 3 3 4 3 3 4 3 3 4 3 3 3 3 4]",THE TANZA FOR FORS EROIT O NAVIGATION TO SAMPRE
nine six zero one squawk two seven six four ,111_0809,"[3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3
 3 4 3 3 3 3 4]",NINEY SIX I UN SQUAK TWO SEVEN SIX FOUR
and expect higher ,072_0117,[3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 4],AND EXPECT HIR
~l ~t ~u seven seven five six bonjour maintain three one zero and ah stand by for climb ,081_0137,"[3 3 4 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3
 4 3 3 4 3 3 3 4 3 3 3 3 3 4]",A TWO SEVEN SEVEN FIVE SIX MOUNJEON MAINTINE RI AN ZERO AND A STANDBY FOR CLIMB
jet set one four two nine rhein radar identified turn ah left by ten degrees ,071_0218,"[3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 3
 3 3 4]",SHETS AT ONE FOUR TO NINE RINE RADA IDENTIFYI TURNA LEFT BY TEN DEGREES
aero lloyd five nine zero set course direct saronno ,082_0101,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4
 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",ERULIT FIVE NINE ZERO SEC COUS DIREC SORONO
alitalia three one seven contact milano one two five decimal eight five au revoir ,072_0207,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3
 4 3 3 3 3 3 3 4]",RITALE THRE ONE SEVEN COUNTEGMILANO ONE TWO FIVE TO ASSIMILATE FIVE OA
alitalia six four seven four contact rhein one two seven three seven tschuss ,061_0414,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 3 3 4]",ALITALIA SIX FOUR SEVEN FOUR CONTACT RHINE ONE TWO SEVEN THREE SEVENCES
aero lloyd five one seven turn right heading ah zero seven zero ,071_0826,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",ELOYD FIVE ONE SEVEN TUNWRIGHT HEADING A ZERO SEVENZI
merair six nine five two left heading one eight zero ,051_0764,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",MAYA SIX NINE FIVE TWO LIFT HITTING ONE EIGHT ZERO
sabena four eight one contact rhein one three two decimal four ,021_0002,"[3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",SAPINA FOID ONE CUNTIC LINE ONE TRE TWO DESMAL FOUR
affirm ,111_0738,[3 3 3 3 3 3 4],I AFFIRM
alitalia four zero one good morning radar contact maintain three one zero call you back with climb ,091_0453,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4
 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4]",A LITTALA FOUR ZERO ONE GOOD MORNING RADAR CANSACK MAINTAIN THREE ONE ZERO CALL YOU BACK WE CLIMB
adria one six two seven is identified ,051_0274,"[3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3
 4]",ADRE ONE SIX TO SEVEN IS IDENTIFIED
roger i'll call you back for further climb ,071_0632,"[ 3  3  3  3  3  4  3 27  3  3  4  3  3  3  3  4  3  3  3  4  3  3  3  3
  4  3  3  3  4  3  3  3  3  3  3  3  4  3  3  3  3  3  4]",OR JORKILY BAK WAR FOR THE CLAIM
lufthansa four four zero eight is identified ,111_0660,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3
 3 3 3 3 3 3 3 4]",LOFTANZA FOUR FOUR ZERO HIT IS IDENTIFIED
lufthansa triple five zero normal rate of descent direct fribourg ,091_0808,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3
 3 4 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4]",LOUFTANS A TRIP O FIVE ZERO NORMAL REIGHTE OF THESE SAINT DAREC FREBOURG
alitalia one five zero own navigation to november tango mike ,041_0685,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3
 4 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",IL TALL YOU ONE FIVE ZERO ON NAVIGATION TO NOVEMBER TANGL MIKE
swissair four eight eight rhein one three two decimal four good bye ,081_0325,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",SWIS A FOREDA RYIND ONE THRE TWO DESIMAL FORGMAI
sunwing five two one two is in radar contact ,051_0335,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 4 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 3 3 4]",SUMMING FIVE TO ONE TO US INRATE OUR CONTACT
<FL> </FL> ,071_0940,[ 3 20 15  3  4  3  3 20 15  3  4],CORRECT CONTACTERADAR SOENTI DE SIMALCANSOVA
blue five seven two continue heading of one eight five ,111_0413,"[3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",BLUE FERRY SEVEN TU CONTINUED HIATING OF ONE EIGHT FIVE
lufthansa four five eight two climb to flight level two nine zero ,031_0755,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3
 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",TAT ON THE FOURTH AVE TO CLIMBED TO FLIGHT LEVEL TWOAND NINE OUR ZERO
aero lloyd five six two climb to flight level three hundred ,051_0839,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",EALLOWED FIVE SIX TO CLIMB TO FLOOD LEVEL THREE HUNDRED
sunwing five one two three bonjour cleared st prex kir= correction kines st prex arbos epinal flight level three zero zero ,071_0625,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 3 4 3 3 3 3 4]",SAINWING FA VUAN TU TRI MON JOR CLEAT SAINT PRE QUI COCHON QUINE SAINT PRE ALBO SEPINAL FLAT LEVEL TRISIOZE
sabena four eight one contact rhein frequency one three two decimal four tschuss ,061_0015,"[3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3
 3 3 3 3 3 3 4]",BEENA FOR T ONE CONTACT LINE FREQUENCY ONE THREE TWO DESIMEL FORTRES
speedbird one two nine contact rhein one three two four tschuss ,021_0219,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4]",SPEWERE ONE TO NINE CONTACT LIN ONETRE TWO FORTRESS
french air force four four one zero descend now to flight level two nine zero ,092_0030,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3
 3 3 3 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3
 3 3 3 4]",FRENCH AIR FORCE FOUR FOUR ONE ZERO DI SAND NOW TO FLYGHT LEVEL TWO NINE ZARO
lufthansa three five five zero contact zurich one three four decimal six ,021_0614,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3
 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4]",LUFTON ZA TREE FIVE FIVE ZERO CONTACT SUVERHUMAN THRE FOUR DISIMIL SIX
that's ok swissair eight zero six contact now rhein radar one two seven decimal three seven ,012_0185,"[ 3  3  3  3 27  3  4  3  3  4  3  3  3  3  3  3  3  3  4  3  3  3  3  3
  4  3  3  3  3  4  3  3  3  4  3  3  3  3  3  3  3  4  3  3  3  4  3  3
  3  3  3  4  3  3  3  3  3  4  3  3  3  4  3  3  3  4  3  3  3  3  3  4
  3  3  3  3  3  3  3  4  3  3  3  3  3  4  3  3  3  3  3  4]",THAT'S A CASE WITSER AITS THERE ASE SIX CONTACNAL RINE RAD A ONE TO SEVEN ESME THREE SEVEN
netherlands air force four one four rhein radar identified ,061_0537,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4]",NECELENCAIR FORCE FOUR ONE FOUR RIN RADER IDENTIFIED
~t ~w ~a eight eight one contact milan one three four decimal five two bye ,081_0942,"[3 3 4 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3
 4]",T W A EIGHT EIGHT ONE CANSA MILAN ONE THREE FOUR DESM O FIVE TUBI
alitalia four eight five milan one three four five two ,091_0715,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",ALITARIA FOUR EIGHT FIVE MILLION ONE THREE FOUR FIVE TO
netherlands four one four milan one three four five two good bye ,081_0893,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",NETHERLANDS FOUR ONE FOUR MILLN ONE THREE FOUR FIVE TUKUBA
merair six nine five two guten tag identified continue on current heading expect further climb in about three minutes ,021_0257,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 3 4]",MAYER SIX NINE FIVE TWO WOULDN'TARG IDENTIF I'D CONTINUE ON CURRENT HEADING EXPECT FURTHER CLIMB IN ABOUT THREE MINUTES
netherlands air force four one four contact milan one three four five two bye ,091_0505,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3
 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4
 3 3 3 4]",LETEA NIN FOURS FOUR ONE FOUR CONTEMILIN ONE THREE FOUR FIVE TWO BI
~p ~s ~a five two six hotel rhein radar identified ,011_0078,"[3 3 4 3 3 4 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 3 3 3 3 3 3 4]",BES A FIVE TWO SIX HOTEL RHINE RADEARE IDENTIFIED
~k ~l ~m three hundred kilo direct to nattenheim ,061_0083,"[3 3 4 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4 3 3
 4 3 3 3 3 3 3 3 3 3 3 4]",CALEM THREE HUNDRED KILO DIRECT TO NOTTENHEIM
tarom three seven four climb flight level three four zero ,041_0304,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",PARAM THRI SEVEN FOURK LIM FLA LEVEL THR FOUR ZERO
roger ,041_0096,[3 3 3 3 3 4],PUT
lufthansa five five zero four good afternoon radar contact ,101_0773,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",LIEUTENZ A FIVE FIVE ZERO FOUR GOOD AFTERNOON REDAR CONTACT
french air force four two three four contact reims one three four decimal four bye bye ,091_0304,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4
 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 4 3 3 3 4 3 3 3 4]",FRANCHER FOURS FOUR TWO THREE FOUR CONTERANSE ONE THREE FOUR DE SAMOFOUBEI
georgia zero three seven contact rhein on one two seven three seven ,041_0452,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4]",CHARCH E ZERO THREE SEVEN CONTACT LINE ON ONE TWO SEVEN THREE SEVEN
german air force four nine zero one good afternoon radar contact direct st prex ,111_0439,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3
 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3
 4 3 3 3 3 4]",CRIBANAIR FORCE FOUR NINE ZERO ONE GOOD AFTERNOON RADAR CANSA GARIC SAMPRE
alitalia one five zero contact rhein one two zero decimal nine two ciao ,101_0931,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",ALITALIA ONE FIVE SERO CONTACT RIND ONE TWO ZERRO DESIMAL NINE E TWO CHAL
israeli four four two contact milan one three four five two bye ,101_0244,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4]",ISRALI FOU FOURTWU KANSAMILAN ONE THREE FOUR FIVE TUBA
lufthansa three five five six climb flight level two nine zero ,031_0492,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",LOFTINZATREE FIVE FIVE SIX CLIMB FLIGHT LEVEL TWO NINE O ZERO
