transcription,recording_id,model_transcription
~k ~l ~m three four six contact ah rhein control on ah one two zero decimal nine two bye bye ,101_0305,<unk>
~k ~l ~m two six four squawk ident ,051_0056,<unk>
and lufthansa five two three six you should call rhein on one two seven three seven ,071_0046,<unk>
sata nine six zero one good afternoon squawk two seven six four ,101_0135,<unk>
airfrans two six two one zurich radar good morning squawk now two seven seven three ,111_0220,<unk>
lufthansa four two zero nine descend to flight level three five zero ,071_0054,<unk>
~k ~l ~m three four six turn left to november tango mike ,051_0251,<unk>
~p ~s ~a eight one zero contact zurich one three three decimal four ,071_0169,<unk>
[EMPTY] ,041_0704,
lufthansa three five zero eight climb to flight level two seven zero ,051_0832,<unk>
[EMPTY] ,081_0182,
air malta zero zero four roger fly heading zero two five ,012_0055,<unk>
lufthansa eight two six eight climb to flight level three seven zero ,071_0835,<unk>
[EMPTY] ,111_0807,
sabena eight three two contact rhein one two seven three seven ,061_0557,<unk>
bonjour ~l ~t ~u seven seven five six call you back break air portugal four one one three climb to flight level three six zero ,071_0473,<unk>
lufthansa four seven two three descend flight level three one zero ,091_0789,<unk>
lufthansa five three one eight contact milan one three four decimal five two bye bye ,081_0487,<unk>
alitalia two nine two turn left by ten degrees ,021_0485,<unk>
tag lufthansa five five zero four identified ,031_0235,<unk>
lufthansa triple five zero climb to flight level two nine zero ,111_0043,<unk>
air inter three two zero papa hotel turn left direct hochwald ,081_0253,<unk>
and four two zero nine expect an initial descent in about two minutes from now ,031_0241,<unk>
swissair nine three five nine is identified good afternoon ,041_0652,<unk>
speedway three four six ah nine good morning roger ,092_0225,<unk>
sabena seven eight one six radar contact climb initially flight level three four zero trasadingen karlsruhe ,081_0929,<unk>
netherlands air force three five contact rhein one three two decimal four ,011_0135,<unk>
mission six zero one five three due traffic turn left heading three six zero ,101_0718,<unk>
hapag lloyd six five three bonjour maintain flight level three one zero passeiry bilsa ,081_0093,<unk>
swissair nine three five two contact rhein one two seven three seven tschuss ,051_0433,<unk>
roger ,051_0412,<unk>
alitalia one one seven good morning descend level three three zero ,081_0633,<unk>
netherlands air force four one four [NONSENSE] normal rate of descent ,111_0573,<unk>
four one six correct after zurich east to nelli ,101_0969,<unk>
tunis air four eight zero two contact now rhein control one two zero nine two bye ,101_0418,<unk>
lufthansa four two one nine contact rhein one three two decimal four ,041_0760,<unk>
malaysian two rhein identified ,021_0007,<unk>
yeah alitalia four one six squawk seven five three three ,111_0781,<unk>
airlink one three zurich radar good morning identified maintain flight level three hundred when reaching trasadingen zurich east fusse ,111_0272,<unk>
roger ,101_0174,<unk>
three five six six correct for further climb zurich sector one three three decimal four bye bye ,101_0911,<unk>
tag lufthansa three six zero four identified climb flight level two nine zero ,021_0185,<unk>
lufthansa eight two six eight own navigation to st prex ,081_0760,<unk>
london airtours one contact rhein one three two decimal four tschuss ,021_0254,<unk>
~k ~l ~m two six four guten tag radar contact ,012_0061,<unk>
leisure six zero two four rhein frequency one two seven three seven tschuss ,061_0045,<unk>
india yankee juliett milan one three four five two bye ,081_0668,<unk>
~k ~l ~m three seven six you're identified cleared st prex arbos epinal climb to flight level three two zero ,071_0652,<unk>
roger contact milan one three four five two good bye ,101_0567,<unk>
netherlands air force three five contact rhein one three two decimal four ,031_0507,<unk>
aero lloyd five six two proceed to trasadingen climb to flight level two f= five zero ,031_0708,<unk>
transwede one zero seven call zurich on one three four six good day ,012_0065,<unk>
yes alitalia three six nine expedite descent ,051_0392,<unk>
~k ~l ~m three one seven descend to flight level two nine zero ,041_0108,<unk>
bri= ,021_0140,<unk>
~p ~s ~a eight one zero contact zurich one three three decimal four ,011_0003,<unk>
transwede one zero seven contact ah zurich one three four decimal s= ohh disregard call you back ,031_0055,<unk>
speedbird five zero six zero contact milano on one two five decimal eight five good bye ,071_0583,<unk>
<FL> </FL> ,071_0416,<unk>
bye ,061_0220,<unk>
merair six nine five two proceed direct to trasadingen ,071_0067,<unk>
roger your rate of climb at least two thousand ,101_0228,<unk>
georgia zero three seven call rhein on one two seven three seven ,012_0051,<unk>
shamrock four eight two two good afternoon radar contact continue descent flight level three three zero ,091_0900,<unk>
lufthansa four two zero seven contact rhein one three two decimal four ,051_0719,<unk>
airfrans three two six one own navigation to st prex ,092_0182,<unk>
leisure six zero two four rhein identified ,031_0015,<unk>
ah stand by ,081_0231,<unk>
who is that calling please condor triple six ,111_0671,<unk>
cross air eight five eight contact rhein one two seven decimal three seven ,031_0663,<unk>
jetaviation seven zero one good afternoon squawk two seven three two ,091_0697,<unk>
speedway three four six nine descend flight level two seven zero ,081_0545,<unk>
speedbird two eight three nine good afternoon squawk five seven four four ,101_0804,<unk>
sabena eight zero one turn right ten degrees ,031_0518,<unk>
onur air two five seven reims control one three four decimal four bye bye ,091_0989,<unk>
delta india mike lima lima rhein radar identified ,071_0278,<unk>
merair six nine five two proceed to trasadingen ,061_0488,<unk>
speedbird one five six call rhein one two seven three seven good day ,041_0414,<unk>
delta kilo golf good morning radar contact climb flight level three three zero ,081_0440,<unk>
hoi ~k ~l ~m two six four identified ,061_0076,<unk>
topswiss four five five two contact radar on one two eight decimal one five good bye ,071_0628,<unk>
air malta zero zero four proceed direct to frankfurt ,061_0525,<unk>
okay ,091_0830,<unk>
~u ~s air one four descend to flight level three three zero ,091_0650,<unk>
[EMPTY] ,111_0031,
cross air six six three descend to flight level two two zero ,071_0641,<unk>
tag sabena eight three zero identified ,031_0176,<unk>
~u ~s air one four roger radar contact i'll call you back with lower ,081_0554,<unk>
[EMPTY] ,051_0280,
german air force four nine zero one geneva one three three one five bye bye ,082_0038,<unk>
lufthansa four two zero seven descend now to flight level three three zero ,041_0031,<unk>
malaysian two contact rhein frequency one two seven three seven ,061_0037,<unk>
<OT> how is it now </OT> ,061_0142,<unk>
<OT> tango india lima </OT> ,041_0562,<unk>
aero lloyd ah five one seven good afternoon maintain level three two zero trasadingen karlsruhe ,081_0798,<unk>
affirm ,071_0658,<unk>
affirm aero lloyd six five two expedite your climb ,051_0387,<unk>
india oscar kilo milan one three four decimal five two bye bye ,101_0987,<unk>
berlin five two five five rhein one two seven three seven tschu ,031_0181,<unk>
~k ~l ~m three hundred kilo turn left one five degrees radar vectors to nattenheim ,051_0472,<unk>
tag lufthansa four five eight two identified ,041_0366,<unk>
@aerovic one zero six one contact zurich frequency one three four six tschuss ,041_0336,<unk>
lauda air one zero nine good afternoon squawk two seven four six ,101_0738,<unk>
jetaviation seven zero one is identified fly heading two five five ,091_0210,<unk>
lufthansa four four one six good afternoon radar contact ,081_0874,<unk>
[EMPTY] ,101_0253,
affirm cross air eight five eight contact rhein radar one two seven decimal three seven ,011_0290,<unk>
affirm can you fly to that point ,031_0190,<unk>
sabena eight two six alfa contact rhein control one two zero decimal nine two bye bye ,081_0662,<unk>
sorry ah jet set two zero seven ah set course direct luxeuil and ah <OT> how do you read now </OT> ,111_0398,<unk>
india tango sierra oscar kilo contact rhein one two seven decimal three seven bye ,071_0173,<unk>
airfrans one five five four contact milan one three four decimal five two bye bye ,091_0363,<unk>
~k ~l ~m two six four contact rhein one two seven decimal three seven ,031_0455,<unk>
<FL> </FL> ,071_0610,<unk>
belgian airforce four four proceed own navi= ohh no disregard turn right ah ten degrees ,051_0302,<unk>
german air force five eight five rhein radar identified ,021_0034,<unk>
alitalia one one nine good morning radar contact maintain flight level three three zero trasadingen canne ,081_0641,<unk>
french line nine one six three zurich radar good morning identified maintain flight level three three zero trasadingen zurich east fusse ,111_0201,<unk>
britannia three two seven alfa is identified ,051_0204,<unk>
cross air six eight six bonjour cleared direct la tour du pin and continue climb to flight level two nine zero ,071_0696,<unk>
nato one zero contact rhein frequency one two seven three seven tschuss ,061_0479,<unk>
france six seven three identified cleared st prex dijon flight level three four zero ,081_0115,<unk>
@aerovic one zero six one report your heading ,061_0486,<unk>
golf bravo victor juliett india turn right to trasadingen ,021_0576,<unk>
french air force four four one zero inbound fusse contact milan one three four five two ,101_0393,<unk>
hotel tango romeo contact rhein radar one two seven decimal three seven ,051_0268,<unk>
malaysian two rhein radar identified ,051_0026,<unk>
onur air nine eight nine proceed direct to november tango mike ,061_0518,<unk>
alitalia two nine one via zurich one three four decimal six ,031_0698,<unk>
hapag lloyd three five five one descend to flight level three five zero ,091_0235,<unk>
affirm jet set eight one seven rhein radar one two seven three seven ,031_0042,<unk>
