transcription,recording_id,labels,model_transcription
lufthansa four seven hundred climb to flight level three five zero ,111_0270,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3
 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",OFFERTIMES A FOUR SEVEN HUNDRED CLIMB TO FLY LEVEL THREE FIVE CERO
alitalia one one seven good morning radar contact ,081_0282,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 3 3 4]",I DI TOE ONE ONE SEVEN GOOD MORNING  WITHOUT CONTACT
aero lloyd five six zero contact marseille one two five decimal eight five au revoir ,072_0118,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 4 3 3 4 3 3 3 3 3 3 4]",AALOD FIVE SIX ZERO CONDECT MARCE ONE TWO FIVE TO SIMILE EIGHT FIVE O HA
alitalia four eight five rhein identified ,011_0073,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3
 3 3 3 3 4]",AITALIA FOUR EIGHT FIVE FOR IN IDENTIFIED
air berlin five two six one set course to st prex ,101_0766,"[3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3
 3 4 3 3 4 3 3 4 3 3 3 3 4]",ABERLINE FIVE TWO SIX ONES HAT COURS TO SUMPY
lufthansa five nine three one contact zurich on one three four decimal six good bye ,071_0732,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3
 4 3 3 3 3 4 3 3 3 4]",ON ZA FIVE NINE THRE ONE CONTACT URI ON ONE THREE FOUR THIS IS MIN SIX GOOD BYE
air berlin five zero eight one contact geneva one three three one five good bye ,081_0775,"[3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3
 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3
 3 4 3 3 3 4]",ABARLINE FIVE SEO EIGHTT ONE CONDECT GANIVA ONE THREE THREE ONE FIVE GIN
i'll call you back when you're stable ,031_0741,"[ 3 26  3  3  4  3  3  3  3  4  3  3  3  4  3  3  3  3  4  3  3  3  3  4
  3  3  3 26  3  3  4  3  3  3  3  3  3  4]",I CALLED YOU BACK WHEN YOU A STABLE
transwede one zero seven geneva one three three one five adios ,092_0301,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4]",TRANSVIT ONE ZERO SEVEN CENIVA ON THREE THREE ONE FIVE AR YO
~k ~l ~m three four six turn left to nattenheim ,051_0705,"[3 3 4 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4
 3 3 3 3 3 3 3 3 3 3 4]",GET THEM THREE FOUR SIX TON LIFTTON NUTENHEIME
so alitalia three two three cleared passeiry torino flight level three three zero ,071_0681,"[3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 4]",SHO HO TELL YOU TE TO WEK YEH PASEI TO E KNOF LAT THE VEL TREAT HI'S ILL
iberia three four two two rhein one three two decimal four adios ,111_0144,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4]",YOU BED AT THREE FOUR TWO TWO RIN ONE THREE TWO DESIMAL FOUR O YES
~l ~t ~u six six correction ~l ~t ~u one six zero two contact now geneva one three three decimal one five bye bye ,101_0063,"[3 3 4 3 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 4 3 3 4 3 3 4
 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3
 3 3 4]",L TO SIX SIX CORRECTION ALTO ONE SIX ZEROO TWO CONSACT NOW GENIVA ONE TREE TREE DESSAM MO ONE FIVE BYE BYE
sobelair two five five seven contact rhein one three two decimal four ,071_0233,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",SOBLE TWO FIVE FIVE SEVEN CENTIC LINE ONE THREE TWO DESMA FOUR
gulf air zero zero five is identified ,031_0667,"[3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3
 4]",GOT TO SA ZEGO ZEGO FIFIS IDENTITIFIED
netherlands four one four descend to flight level two five zero ,111_0171,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4
 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",NEATHERLANDS FOUR ONE FOURDY CENT FLIGHT LEVEL TWO FIVE ZERO
hapag lloyd six five three call zurich on one three four six ,021_0401,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3
 3 4 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",I BOGLA AT SIX FIVE SE CALLEDT SWEEK ON ONE THREE FOUR SIX
lufthansa three six zero four is identified ,031_0566,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3
 3 3 3 3 3 3 4]",LEFT ON THE TLA SIX ZEBEL FOR US I DIDN'T YOU FIND
lufthansa three five five six left heading one seven five ,081_0418,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",O SOUNDS A THREE FIVE FIVE SIX LEFT HEDDING ONE SEVEN FIVE
lufthansa three six zero four is identified proceed to trasadingen climb flight level two nine zero ,021_0537,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3
 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",LEFT UNTHER THREE SIX ZERO FOUR IS IDENTIFIED PROSEED TO TRANSIDINGAN CLIMB FLIGHT LEVEL TO NINEA ZERO
merair six nine five two contact zurich one three four decimal six ,041_0129,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4]",MA SIX NINE O FIVE TWO CONTECTCIL ONCE WE FOUR TOSIMMI SIX
~i ~f ~o two two bravo roger turn left heading of two five five ,101_0385,"[3 3 4 3 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3
 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",IAVE A TUTU BWOL ROGERCH AND LEFT HEADING OFF TWO FIE FIVE
roger alitalia one five zero turn left heading three four five ,031_0622,"[3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3
 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",OH WHATH  YOU TELL YOU ON FIVE ZERO TAN LEFT HEADING TREE FOR FIVE
[EMPTY] ,031_0480,[ 3  5 19 23  6 17  3  4],
lufthansa four four zero eight own navigation to st prex ,101_0692,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 3 3 3 3 3 3 4 3 3 4 3 3 4 3 3 3 3 4]",THE FTONS A FOUR FOUR ZERO EIGHT TON A VACATION TO SUMPY
nine six zero one squawk two seven six four ,111_0809,"[3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3
 3 4 3 3 3 3 4]",NINE O SIX SILO ONE SQWAK TWO SEVEN SIX FOUR
and expect higher ,072_0117,[3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 4],I EXPECT HIO
~l ~t ~u seven seven five six bonjour maintain three one zero and ah stand by for climb ,081_0137,"[3 3 4 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3
 4 3 3 4 3 3 3 4 3 3 3 3 3 4]",A DOO SEVEN SEVEN FIVE SIXM'S ROMANTIN THREE ONE ZEO AND UH STUNBY FOK LIME
jet set one four two nine rhein radar identified turn ah left by ten degrees ,071_0218,"[3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 3
 3 3 4]",CHET SAIT ONE FOUR TWO NINE A RINE GRADER IDENTIFY IT TURN UH LEFT BY TEN DEGREES
aero lloyd five nine zero set course direct saronno ,082_0101,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4
 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",ALI FIVE NINE A ZEROS THAT CAUSED ARVESAONO
alitalia three one seven contact milano one two five decimal eight five au revoir ,072_0207,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3
 4 3 3 3 3 3 3 4]",I I THE HA THREE ON SEVEN CONTIK MILANO ONE TWO FIVE TO SIMIL EIGHT FIVE O WHAT
alitalia six four seven four contact rhein one two seven three seven tschuss ,061_0414,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 3 3 4]",OL YO TELL YOU SIX FOUR SEVEN FOUR CONTECT LINE ONE TWO SEVEN THREE SEVEN TRUST
aero lloyd five one seven turn right heading ah zero seven zero ,071_0826,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",A OD FIVE ON SEVEN TURN RIHT HITTING UH ZERO SEVEN ZERO
merair six nine five two left heading one eight zero ,051_0764,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",MAY A SIX NINE F FIVE TWO LIFT HITTING ONE EIGHT ZERO
sabena four eight one contact rhein one three two decimal four ,021_0002,"[3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",SAPINA FOID ONE CINTICT LINE ONE THREE TWO DESMA FOUR
affirm ,111_0738,[3 3 3 3 3 3 4],FUM
alitalia four zero one good morning radar contact maintain three one zero call you back with climb ,091_0453,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4
 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4]",ALITALA FOUR ZERO ONE GOOD MORNING RAD OR CONSAC MAINTAIN THREE ONE ZERO CALL YOUR BACK WOD CLIMB
adria one six two seven is identified ,051_0274,"[3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3
 4]",I D A ON SIX TO A SEVEN IS S TAT ENTY FIGHT
roger i'll call you back for further climb ,071_0632,"[ 3  3  3  3  3  4  3 26  3  3  4  3  3  3  3  4  3  3  3  4  3  3  3  3
  4  3  3  3  4  3  3  3  3  3  3  3  4  3  3  3  3  3  4]",O JO KOBOCK WHAT FORE THE CLAM
lufthansa four four zero eight is identified ,111_0660,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3
 3 3 3 3 3 3 3 4]",LOF TONS ARE FOUR FOUR ZERO EIGHT IS IDENTIFIED
lufthansa triple five zero normal rate of descent direct fribourg ,091_0808,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3
 3 4 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4]",LOFTINS TA TRIP OF FIVE ZERO NORMAL RATE OF TIS AND DIRIC FREBOOG
alitalia one five zero own navigation to november tango mike ,041_0685,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3
 4 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",I YOU TELL YOU ON FIVE ZERO ON NIVIGATION TO NOVEMBER TINGLE MIKE
swissair four eight eight rhein one three two decimal four good bye ,081_0325,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",SO ESA FOUR EIGH A THRAND ONE THREE TWO DESMAL FOOD GO BYE
sunwing five two one two is in radar contact ,051_0335,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 4 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 3 3 4]",SONING FIVE TO ONE TO US INTHE RADON CONTACT
<FL> </FL> ,071_0940,[ 3 22 14  3  4  3  3 22 14  3  4],OLIKE CONTECTE ID I SO ANT TO SE MYGANS A WAH
blue five seven two continue heading of one eight five ,111_0413,"[3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",BLUE FI SEVEN TWO CAN'T YOU'RE HITTING OFF ONE EIGHT FIVE
lufthansa four five eight two climb to flight level two nine zero ,031_0755,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3
 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",IS ON THE FOUR FIVE EIGHT TWO CLIMB TO FLIGHT LEVEL TWO NINE A ZERO
aero lloyd five six two climb to flight level three hundred ,051_0839,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",YEAH WELL I'D FIVE SIX TOO CLIMB TO FLOOT LIVERS THREE HUNDRED
sunwing five one two three bonjour cleared st prex kir= correction kines st prex arbos epinal flight level three zero zero ,071_0625,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 3 4 3 3 3 3 4]",SEND MENG FIVE ONE TWO TREBO OKAT SAPE KI CATION KINA SUPE ABO SIPINO FLET EVI TISOZEL
sabena four eight one contact rhein frequency one three two decimal four tschuss ,061_0015,"[3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3
 3 3 3 3 3 3 4]",SBEEN A FOURAT ONE CONTATINE FREQUENCY ONE THREE TWO DESAMI FOTS
speedbird one two nine contact rhein one three two four tschuss ,021_0219,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4]",SPEWE ONE TO NINE CONTACT HINE ONE THREY TWO FORTRES
french air force four four one zero descend now to flight level two nine zero ,092_0030,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3
 3 3 3 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3
 3 3 3 4]",FRENCH AIR FORCE FU FOUR ONE AT ALL DO YOU SAID NOW TO FLY LEVEL TWO NINE ATA
lufthansa three five five zero contact zurich one three four decimal six ,021_0614,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3
 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4]",LEFT UNDE THREE FIVE FIVE ZERO CONTECT SU ON THREE FOUR TO SIMILA SIX
that's ok swissair eight zero six contact now rhein radar one two seven decimal three seven ,012_0185,"[ 3  3  3  3 26  3  4  3  3  4  3  3  3  3  3  3  3  3  4  3  3  3  3  3
  4  3  3  3  3  4  3  3  3  4  3  3  3  3  3  3  3  4  3  3  3  4  3  3
  3  3  3  4  3  3  3  3  3  4  3  3  3  4  3  3  3  4  3  3  3  3  3  4
  3  3  3  3  3  3  3  4  3  3  3  3  3  4  3  3  3  3  3  4]",THAT'S THE CASE WITH S TS THEREAR SIX COMTECHNOLIN LAT O ONE TWO SEVEN TO SOM THREE SEVEN
netherlands air force four one four rhein radar identified ,061_0537,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4]",NESLAND AR FORCE FOUR ONE FOUR GRIND OFEITA IDENTIFIED
~t ~w ~a eight eight one contact milan one three four decimal five two bye ,081_0942,"[3 3 4 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3
 4]",T  A EIGHT EIGHT ONE CONSAMILAN ONE TREE FO DOSN'T MO FIVE TU I
alitalia four eight five milan one three four five two ,091_0715,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",I TEL YHOU FOUR EIGHT FIVE MILAN ONE THREE FOUR FIVE TWO
netherlands four one four milan one three four five two good bye ,081_0893,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",NITELAND'S FOUR ONE FOUR MILAND ONE THREE FOUR FIVE TWO GOOD BYE
merair six nine five two guten tag identified continue on current heading expect further climb in about three minutes ,021_0257,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 3 4]",MAH SIX NINE FIVE TWO WOULDN'T TAG IDENTIFI'D CONTINUE ON CURRENT HEADING EXPECT FURTHER CLIM IN ABOUT THREE MINUTES
netherlands air force four one four contact milan one three four five two bye ,091_0505,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3
 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4
 3 3 3 4]",NITA A NI FOURS FOUR ONE FOUR CANSON MELINE ONE THREE FOUR FIVE TWO BY
~p ~s ~a five two six hotel rhein radar identified ,011_0078,"[3 3 4 3 3 4 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 3 3 3 3 3 3 4]",BAS O FIVE TWO SIX HOTEL RIND RATA IDENTIFIED
~k ~l ~m three hundred kilo direct to nattenheim ,061_0083,"[3 3 4 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4 3 3
 4 3 3 3 3 3 3 3 3 3 3 4]",CAL EM THREE HUNDRED KILO DIRECT TO NUTTENHIM
tarom three seven four climb flight level three four zero ,041_0304,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",PO OM THREE SEVEN FORKLINE FLOOD LIVER A TREE FOUR ZERO
roger ,041_0096,[3 3 3 3 3 4],WA YU
lufthansa five five zero four good afternoon radar contact ,101_0773,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",THER SONDS A FIVE FIVE ZERO FOUR GODOFTAN ONRATHOUR CONTACT
french air force four two three four contact reims one three four decimal four bye bye ,091_0304,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4
 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 4 3 3 3 4 3 3 3 4]",FRENC HA FOURSE FOUR TWO THREE FOUR CONSAAS ONE THREE FOUR DOESN'T MOW FO BYE BYE
georgia zero three seven contact rhein on one two seven three seven ,041_0452,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4]",CHART YEA SO TREE SEVEN CONTACT LINE ON ONE TWO SEVEN THREE SEVEN
german air force four nine zero one good afternoon radar contact direct st prex ,111_0439,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3
 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3
 4 3 3 3 3 4]",GERMAN AIR FORCE FOUR NINE ZERO ONE GOOD AFTERNOON RADI CONSACT THAR EXAMPTLY
alitalia one five zero contact rhein one two zero decimal nine two ciao ,101_0931,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",IL EAT TAL YOU B ON FIVE SETO CONDUCT RIN ON TWO ZERO THE SIMMAL NINE THE TWO JO
