transcription,recording_id,labels,model_transcription
aero lloyd five nine zero contact zurich one three four decimal six ,011_0088,"[ 7 11 24 21  4 18 18 21 31 10  4 12 15 28 11  4 20 15 20 11  4 32 11 24
 21  4  9 21 20 26  7  9 26  4 32 27 24 15  9 14  4 21 20 11  4 26 14 24
 11 11  4 12 21 27 24  4 10 11  9 15 19  7 18  4 25 15 30  4]",evaloid five nine zero contect zuris won three four desmal six
britannia triple two alfa proceed direct to kempten ,011_0089,"[ 8 24 15 26  7 20 20 15  7  4 26 24 15 22 18 11  4 26 29 21  4  7 18 12
  7  4 22 24 21  9 11 11 10  4 10 15 24 11  9 26  4 26 21  4 17 11 19 22
 26 11 20  4]",britania tripled to alpha prosy direct to kempton
k l m two six four contact rhein one two seven three seven ,011_0090,"[17  4 18  4 19  4 26 29 21  4 25 15 30  4 12 21 27 24  4  9 21 20 26  7
  9 26  4 24 14 11 15 20  4 21 20 11  4 26 29 21  4 25 11 28 11 20  4 26
 14 24 11 11  4 25 11 28 11 20  4]",calem two six four contact line won two-seven three seven
sabena seven eight one six rhein one two seven three seven ,011_0091,"[25  7  8 11 20  7  4 25 11 28 11 20  4 11 15 13 14 26  4 21 20 11  4 25
 15 30  4 24 14 11 15 20  4 21 20 11  4 26 29 21  4 25 11 28 11 20  4 26
 14 24 11 11  4 25 11 28 11 20  4]",sabena seven-eight-one-sixh rhin won two seven three seven
belstar five zero two hotel rhein identified ,011_0092,"[ 8 11 18 25 26  7 24  4 12 15 28 11  4 32 11 24 21  4 26 29 21  4 14 21
 26 11 18  4 24 14 11 15 20  4 15 10 11 20 26 15 12 15 11 10  4]",beses than five-silor two or tear rhyn identifined
gulf air zero zero seven rhein identified ,011_0093,"[13 27 18 12  4  7 15 24  4 32 11 24 21  4 32 11 24 21  4 25 11 28 11 20
  4 24 14 11 15 20  4 15 10 11 20 26 15 12 15 11 10  4]",guyafair silver silver seven rhin identified
lufthansa four six five two zurich radar one three four decimal six ,011_0094,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 25 15 30  4 12 15 28 11  4
 26 29 21  4 32 27 24 15  9 14  4 24  7 10  7 24  4 21 20 11  4 26 14 24
 11 11  4 12 21 27 24  4 10 11  9 15 19  7 18  4 25 15 30  4]",luftensa four-six-five tut zurich rada one tree four disimal six
lufthansa four four one six rhein identified stand by for higher turn ah left by one five degrees ,011_0095,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 12 21 27 24  4 21 20 11  4
 25 15 30  4 24 14 11 15 20  4 15 10 11 20 26 15 12 15 11 10  4 25 26  7
 20 10  4  8 31  4 12 21 24  4 14 15 13 14 11 24  4 26 27 24 20  4  7 14
  4 18 11 12 26  4  8 31  4 21 20 11  4 12 15 28 11  4 10 11 13 24 11 11
 25  4]",luftenza four for one-sixth rhin identified stand-by for higher turner left by one-five degrees
alitalia four zero one climb flight level two nine zero ,011_0096,"[ 7 18 15 26  7 18 15  7  4 12 21 27 24  4 32 11 24 21  4 21 20 11  4  9
 18 15 19  8  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26 29 21  4 20 15
 20 11  4 32 11 24 21  4]",al italia four-c-roban climb flight level two nine on sero
lufthansa four four one six climb flight level two nine zero ,011_0097,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 12 21 27 24  4 21 20 11  4
 25 15 30  4  9 18 15 19  8  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26
 29 21  4 20 15 20 11  4 32 11 24 21  4]",luftens have four four one six-climbd flight level two nine ar sere
alitalia station co ah alitalia four eight seven i got it youre identified ,011_0098,"[ 7 18 15 26  7 18 15  7  4 25 26  7 26 15 21 20  4  9 21  4  7 14  4  7
 18 15 26  7 18 15  7  4 12 21 27 24  4 11 15 13 14 26  4 25 11 28 11 20
  4 15  4 13 21 26  4 15 26  4 31 21 27 24 11  4 15 10 11 20 26 15 12 15
 11 10  4]",al italia statione coa al italia four eight seven a ecoded you are ridentified
speedbird one two four rhein identified ,011_0099,"[25 22 11 11 10  8 15 24 10  4 21 20 11  4 26 29 21  4 12 21 27 24  4 24
 14 11 15 20  4 15 10 11 20 26 15 12 15 11 10  4]",sbeedbird one two-fall rhine identified
delta india mike lima lima rhein radar identified ,011_0100,"[10 11 18 26  7  4 15 20 10 15  7  4 19 15 17 11  4 18 15 19  7  4 18 15
 19  7  4 24 14 11 15 20  4 24  7 10  7 24  4 15 10 11 20 26 15 12 15 11
 10  4]",there are india mike lima lima rinrider identified
p s a five two six hotel contact rhein one ah three two decimal four ,011_0101,"[22  4 25  4  7  4 12 15 28 11  4 26 29 21  4 25 15 30  4 14 21 26 11 18
  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4  7 14  4 26 14
 24 11 11  4 26 29 21  4 10 11  9 15 19  7 18  4 12 21 27 24  4]",based on five two-six-hotel contact rin one three two dismal four
lufthansa four four one six right turn to trasadingen ,011_0102,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 12 21 27 24  4 21 20 11  4
 25 15 30  4 24 15 13 14 26  4 26 27 24 20  4 26 21  4 26 24  7 25  7 10
 15 20 13 11 20  4]",luftan sa for for one six riturn to trasadingen
alitalia one one nine zurich one three four decimal six ,011_0103,"[ 7 18 15 26  7 18 15  7  4 21 20 11  4 21 20 11  4 20 15 20 11  4 32 27
 24 15  9 14  4 21 20 11  4 26 14 24 11 11  4 12 21 27 24  4 10 11  9 15
 19  7 18  4 25 15 30  4]",al italia won von inat suris won tree for desmal six
alitalia four eight five zurich one three three decimal four ,011_0104,"[ 7 18 15 26  7 18 15  7  4 12 21 27 24  4 11 15 13 14 26  4 12 15 28 11
  4 32 27 24 15  9 14  4 21 20 11  4 26 14 24 11 11  4 26 14 24 11 11  4
 10 11  9 15 19  7 18  4 12 21 27 24  4]",al italia for aighte five turric won three treader small four
netherlands air force three four identified ,011_0105,"[20 11 26 14 11 24 18  7 20 10 25  4  7 15 24  4 12 21 24  9 11  4 26 14
 24 11 11  4 12 21 27 24  4 15 10 11 20 26 15 12 15 11 10  4]",te netherlands air forms three for identified
three five sorry ,011_0106,[26 14 24 11 11  4 12 15 28 11  4 25 21 24 24 31  4],three five sory
oscar oscar papa hotel india rhein radar identified ,011_0107,"[21 25  9  7 24  4 21 25  9  7 24  4 22  7 22  7  4 14 21 26 11 18  4 15
 20 10 15  7  4 24 14 11 15 20  4 24  7 10  7 24  4 15 10 11 20 26 15 12
 15 11 10  4]",oscat as ka papa hotel india rhinrader identified
turkish five one five rhein identified ,011_0108,"[26 27 24 17 15 25 14  4 12 15 28 11  4 21 20 11  4 12 15 28 11  4 24 14
 11 15 20  4 15 10 11 20 26 15 12 15 11 10  4]",turkish five one five rhine identified
alitalia four zero one contact zurich one three four decimal six ,011_0109,"[ 7 18 15 26  7 18 15  7  4 12 21 27 24  4 32 11 24 21  4 21 20 11  4  9
 21 20 26  7  9 26  4 32 27 24 15  9 14  4 21 20 11  4 26 14 24 11 11  4
 12 21 27 24  4 10 11  9 15 19  7 18  4 25 15 30  4]",at italia forser one contextsuri on three four desmol six
gulf air zero zero seven contact rhein one two seven decimal three seven ,011_0110,"[13 27 18 12  4  7 15 24  4 32 11 24 21  4 32 11 24 21  4 25 11 28 11 20
  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 29 21  4 25
 11 28 11 20  4 10 11  9 15 19  7 18  4 26 14 24 11 11  4 25 11 28 11 20
  4]",gayofersirosiro's seven contectrine won two-seven dasmal tri-seven
europa three six three rhein radar identified proceed direct to frankfurt ,011_0111,"[11 27 24 21 22  7  4 26 14 24 11 11  4 25 15 30  4 26 14 24 11 11  4 24
 14 11 15 20  4 24  7 10  7 24  4 15 10 11 20 26 15 12 15 11 10  4 22 24
 21  9 11 11 10  4 10 15 24 11  9 26  4 26 21  4 12 24  7 20 17 12 27 24
 26  4]",aurope had three six-three rine rada identified prosey direct to frankfurt
britannia two two two alfa contact rhein one three two decimal four ,011_0112,"[ 8 24 15 26  7 20 20 15  7  4 26 29 21  4 26 29 21  4 26 29 21  4  7 18
 12  7  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 14 24
 11 11  4 26 29 21  4 10 11  9 15 19  7 18  4 12 21 27 24  4]",bretania two-to to alpha contect line on three two dismal four
speedbird one two four contact rhein one two seven three seven good bye ,011_0113,"[25 22 11 11 10  8 15 24 10  4 21 20 11  4 26 29 21  4 12 21 27 24  4  9
 21 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 29 21  4 25 11 28
 11 20  4 26 14 24 11 11  4 25 11 28 11 20  4 13 21 21 10  4  8 31 11  4]",spburt one two-four qontec line won two-seven tre-seven gpi
turkish five one five contact rhein one two seven three seven ,011_0114,"[26 27 24 17 15 25 14  4 12 15 28 11  4 21 20 11  4 12 15 28 11  4  9 21
 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 29 21  4 25 11 28 11
 20  4 26 14 24 11 11  4 25 11 28 11 20  4]",turkish five point five contect rin won two-seven three-seven
lufthansa four four one six contact zurich one three four decimal six ,011_0115,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 12 21 27 24  4 21 20 11  4
 25 15 30  4  9 21 20 26  7  9 26  4 32 27 24 15  9 14  4 21 20 11  4 26
 14 24 11 11  4 12 21 27 24  4 10 11  9 15 19  7 18  4 25 15 30  4]",loftensa four four won six-contecturis on three foresomal six
lufthansa three five five six rhein radar identified turn left by ten degrees and climb flight level two six zero ,011_0116,"[18 27 12 26 14  7 20 25  7  4 26 14 24 11 11  4 12 15 28 11  4 12 15 28
 11  4 25 15 30  4 24 14 11 15 20  4 24  7 10  7 24  4 15 10 11 20 26 15
 12 15 11 10  4 26 27 24 20  4 18 11 12 26  4  8 31  4 26 11 20  4 10 11
 13 24 11 11 25  4  7 20 10  4  9 18 15 19  8  4 12 18 15 13 14 26  4 18
 11 28 11 18  4 26 29 21  4 25 15 30  4 32 11 24 21  4]",loftansa three five-five-six rhine rata are identified turna left by ten degrees and climb-flight level two sixyeara
midland seven two zero rhein radar identified ,011_0117,"[19 15 10 18  7 20 10  4 25 11 28 11 20  4 26 29 21  4 32 11 24 21  4 24
 14 11 15 20  4 24  7 10  7 24  4 15 10 11 20 26 15 12 15 11 10  4]",midleand seven two cyrebriand rata identified
station calling say again ,011_0118,"[25 26  7 26 15 21 20  4  9  7 18 18 15 20 13  4 25  7 31  4  7 13  7 15
 20  4]",station colling segon
sabena nine three ah six nine rhein identified ,011_0119,"[25  7  8 11 20  7  4 20 15 20 11  4 26 14 24 11 11  4  7 14  4 25 15 30
  4 20 15 20 11  4 24 14 11 15 20  4 15 10 11 20 26 15 12 15 11 10  4]",sapina nine threea six-nine rhin-identified
hapag lloyd three five five one contact zurich one three three decimal four ,011_0120,"[14  7 22  7 13  4 18 18 21 31 10  4 26 14 24 11 11  4 12 15 28 11  4 12
 15 28 11  4 21 20 11  4  9 21 20 26  7  9 26  4 32 27 24 15  9 14  4 21
 20 11  4 26 14 24 11 11  4 26 14 24 11 11  4 10 11  9 15 19  7 18  4 12
 21 27 24  4]",hypagloidry five five-on-contexturi fon tree treaters mall four
lufthansa three five five six climb flight level two nine zero ,011_0121,"[18 27 12 26 14  7 20 25  7  4 26 14 24 11 11  4 12 15 28 11  4 12 15 28
 11  4 25 15 30  4  9 18 15 19  8  4 12 18 15 13 14 26  4 18 11 28 11 18
  4 26 29 21  4 20 15 20 11  4 32 11 24 21  4]",loftans three five-five-six-glimp flight-level two ninar zero
alitalia two nine two rhein identified ,011_0122,"[ 7 18 15 26  7 18 15  7  4 26 29 21  4 20 15 20 11  4 26 29 21  4 24 14
 11 15 20  4 15 10 11 20 26 15 12 15 11 10  4]",alitalia tunana two rhin identified
lufthansa three five five six set course to trasadingen ,011_0123,"[18 27 12 26 14  7 20 25  7  4 26 14 24 11 11  4 12 15 28 11  4 12 15 28
 11  4 25 15 30  4 25 11 26  4  9 21 27 24 25 11  4 26 21  4 26 24  7 25
  7 10 15 20 13 11 20  4]",loftens ad three five five six had cost to trasetingen
p s a five zero two hotel contact rhein one two three decimal four ,011_0124,"[22  4 25  4  7  4 12 15 28 11  4 32 11 24 21  4 26 29 21  4 14 21 26 11
 18  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 29 21  4
 26 14 24 11 11  4 10 11  9 15 19  7 18  4 12 21 27 24  4]",tased an five syroturotelecontectrin won three two disimal four
speedbird one two two guten tag identified ,011_0125,"[25 22 11 11 10  8 15 24 10  4 21 20 11  4 26 29 21  4 26 29 21  4 13 27
 26 11 20  4 26  7 13  4 15 10 11 20 26 15 12 15 11 10  4]",speedbeard won two to gentaga identified
alitalia four eight seven contact zurich one three four decimal six ,011_0126,"[ 7 18 15 26  7 18 15  7  4 12 21 27 24  4 11 15 13 14 26  4 25 11 28 11
 20  4  9 21 20 26  7  9 26  4 32 27 24 15  9 14  4 21 20 11  4 26 14 24
 11 11  4 12 21 27 24  4 10 11  9 15 19  7 18  4 25 15 30  4]",alitalia forid seven contexturise one tree for desmal six
alitalia one four nine rhein identified ,011_0127,"[ 7 18 15 26  7 18 15  7  4 21 20 11  4 12 21 27 24  4 20 15 20 11  4 24
 14 11 15 20  4 15 10 11 20 26 15 12 15 11 10  4]",alitalia want four line a rhin identified
midland seven two zero turn right by one five degrees ,011_0128,"[19 15 10 18  7 20 10  4 25 11 28 11 20  4 26 29 21  4 32 11 24 21  4 26
 27 24 20  4 24 15 13 14 26  4  8 31  4 21 20 11  4 12 15 28 11  4 10 11
 13 24 11 11 25  4]",midland seven two sero turned right by one five degrees
delta india charlie papa alfa contact zurich one three four decimal six ,011_0129,"[10 11 18 26  7  4 15 20 10 15  7  4  9 14  7 24 18 15 11  4 22  7 22  7
  4  7 18 12  7  4  9 21 20 26  7  9 26  4 32 27 24 15  9 14  4 21 20 11
  4 26 14 24 11 11  4 12 21 27 24  4 10 11  9 15 19  7 18  4 25 15 30  4]",the othe india charlie papper alpha contect surich boundry for desmosic
britannia two three six alfa rhein radar identified ,011_0130,"[ 8 24 15 26  7 20 20 15  7  4 26 29 21  4 26 14 24 11 11  4 25 15 30  4
  7 18 12  7  4 24 14 11 15 20  4 24  7 10  7 24  4 15 10 11 20 26 15 12
 15 11 10  4]",britania two tree six alpha rhin rater identified
oscar oscar papa hotel india contact rhein one three two decimal four ,011_0131,"[21 25  9  7 24  4 21 25  9  7 24  4 22  7 22  7  4 14 21 26 11 18  4 15
 20 10 15  7  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26
 14 24 11 11  4 26 29 21  4 10 11  9 15 19  7 18  4 12 21 27 24  4]",oscaw's camp papa hotel india contect rhin won three two desmal four
midland seven two zero climb flight level three five zero ,011_0132,"[19 15 10 18  7 20 10  4 25 11 28 11 20  4 26 29 21  4 32 11 24 21  4  9
 18 15 19  8  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26 14 24 11 11  4
 12 15 28 11  4 32 11 24 21  4]",midlands seven-two zeroclimpe flight level three five zero
sabena eight zero one rhein identified ,011_0133,"[25  7  8 11 20  7  4 11 15 13 14 26  4 32 11 24 21  4 21 20 11  4 24 14
 11 15 20  4 15 10 11 20 26 15 12 15 11 10  4]",sabina at yer one rhin identified
alitalia one five seven rhein identified ,011_0134,"[ 7 18 15 26  7 18 15  7  4 21 20 11  4 12 15 28 11  4 25 11 28 11 20  4
 24 14 11 15 20  4 15 10 11 20 26 15 12 15 11 10  4]",alitalia won five-seven rhyn identified
netherlands air force three five contact rhein one three two decimal four ,011_0135,"[20 11 26 14 11 24 18  7 20 10 25  4  7 15 24  4 12 21 24  9 11  4 26 14
 24 11 11  4 12 15 28 11  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 21
 20 11  4 26 14 24 11 11  4 26 29 21  4 10 11  9 15 19  7 18  4 12 21 27
 24  4]",thethlens are forn three-five-contect rine on three two disimal four
midland seven two zero set course to costa ,011_0136,"[19 15 10 18  7 20 10  4 25 11 28 11 20  4 26 29 21  4 32 11 24 21  4 25
 11 26  4  9 21 27 24 25 11  4 26 21  4  9 21 25 26  7  4]",midland seven two zeros had calse to costa
charlie oscar alfa ,011_0137,[ 9 14  7 24 18 15 11  4 21 25  9  7 24  4  7 18 12  7  4],charlie oscar alpha
okay so make it november tango mike ,011_0138,"[21 17  7 31  4 25 21  4 19  7 17 11  4 15 26  4 20 21 28 11 19  8 11 24
  4 26  7 20 13 21  4 19 15 17 11  4]",okay they'll make it november tangle mike
midland seven two zero contact rhein one two seven three seven ,011_0139,"[19 15 10 18  7 20 10  4 25 11 28 11 20  4 26 29 21  4 32 11 24 21  4  9
 21 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 29 21  4 25 11 28
 11 20  4 26 14 24 11 11  4 25 11 28 11 20  4]",it lenht seven to ceroquontect rine won two-seven three seven
lufthansa three five five six contact zurich one three four decimal six ,011_0140,"[18 27 12 26 14  7 20 25  7  4 26 14 24 11 11  4 12 15 28 11  4 12 15 28
 11  4 25 15 30  4  9 21 20 26  7  9 26  4 32 27 24 15  9 14  4 21 20 11
  4 26 14 24 11 11  4 12 21 27 24  4 10 11  9 15 19  7 18  4 25 15 30  4]",loftensatree five five six contect suri on tree four desimal six
sabena nine three six nine right turn to trasadingen ,011_0141,"[25  7  8 11 20  7  4 20 15 20 11  4 26 14 24 11 11  4 25 15 30  4 20 15
 20 11  4 24 15 13 14 26  4 26 27 24 20  4 26 21  4 26 24  7 25  7 10 15
 20 13 11 20  4]",sapina ninear three six nine ar riturned to trasdingen
lufthansa three six three eight rhein radar identified climb flight level two seven zero ,011_0142,"[18 27 12 26 14  7 20 25  7  4 26 14 24 11 11  4 25 15 30  4 26 14 24 11
 11  4 11 15 13 14 26  4 24 14 11 15 20  4 24  7 10  7 24  4 15 10 11 20
 26 15 12 15 11 10  4  9 18 15 19  8  4 12 18 15 13 14 26  4 18 11 28 11
 18  4 26 29 21  4 25 11 28 11 20  4 32 11 24 21  4]",oftenza three-sixt-three-eight rine rata identified climb flight level two seven syre
alitalia two nine two turn left to gotil ,011_0143,"[ 7 18 15 26  7 18 15  7  4 26 29 21  4 20 15 20 11  4 26 29 21  4 26 27
 24 20  4 18 11 12 26  4 26 21  4 13 21 26 15 18  4]",an italia to nine ar two turned left to cotil
europa three six three contact rhein one two seven decimal three seven ,011_0144,"[11 27 24 21 22  7  4 26 14 24 11 11  4 25 15 30  4 26 14 24 11 11  4  9
 21 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 29 21  4 25 11 28
 11 20  4 10 11  9 15 19  7 18  4 26 14 24 11 11  4 25 11 28 11 20  4]",oiropa three six three contect nine won two seven disimal three-seven
speedbird one two two contact rhein one two seven decimal three seven ,011_0145,"[25 22 11 11 10  8 15 24 10  4 21 20 11  4 26 29 21  4 26 29 21  4  9 21
 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 29 21  4 25 11 28 11
 20  4 10 11  9 15 19  7 18  4 26 14 24 11 11  4 25 11 28 11 20  4]",beatrerd one to-two contact rine won two-seven desimal three-seven
jet set four nine seven rhein radar identified ,011_0146,"[16 11 26  4 25 11 26  4 12 21 27 24  4 20 15 20 11  4 25 11 28 11 20  4
 24 14 11 15 20  4 24  7 10  7 24  4 15 10 11 20 26 15 12 15 11 10  4]",chets had for nine-ar seven rhin rata identified
sabena nine three six nine turn right direct to foxtrot romeo india ,011_0147,"[25  7  8 11 20  7  4 20 15 20 11  4 26 14 24 11 11  4 25 15 30  4 20 15
 20 11  4 26 27 24 20  4 24 15 13 14 26  4 10 15 24 11  9 26  4 26 21  4
 12 21 30 26 24 21 26  4 24 21 19 11 21  4 15 20 10 15  7  4]",sabena nineor three six ninar turned right direct to fox-romeo india
delta india mike lima lima contact zurich one three four decimal six ,011_0148,"[10 11 18 26  7  4 15 20 10 15  7  4 19 15 17 11  4 18 15 19  7  4 18 15
 19  7  4  9 21 20 26  7  9 26  4 32 27 24 15  9 14  4 21 20 11  4 26 14
 24 11 11  4 12 21 27 24  4 10 11  9 15 19  7 18  4 25 15 30  4]",dhe alta india mike lima lima contect suris on three fourdesomosix
condor two one eight rhein radar identified ,011_0149,"[ 9 21 20 10 21 24  4 26 29 21  4 21 20 11  4 11 15 13 14 26  4 24 14 11
 15 20  4 24  7 10  7 24  4 15 10 11 20 26 15 12 15 11 10  4]",condor two won eight rin rader identified
alitalia four one three rhein identified climb flight level two five zero set course trasadingen ,011_0150,"[ 7 18 15 26  7 18 15  7  4 12 21 27 24  4 21 20 11  4 26 14 24 11 11  4
 24 14 11 15 20  4 15 10 11 20 26 15 12 15 11 10  4  9 18 15 19  8  4 12
 18 15 13 14 26  4 18 11 28 11 18  4 26 29 21  4 12 15 28 11  4 32 11 24
 21  4 25 11 26  4  9 21 27 24 25 11  4 26 24  7 25  7 10 15 20 13 11 20
  4]",alitalia fourmontre rhine identified the climbfligh level two five-ceros at costraseting in
alitalia four six five rhein radar identified ,011_0151,"[ 7 18 15 26  7 18 15  7  4 12 21 27 24  4 25 15 30  4 12 15 28 11  4 24
 14 11 15 20  4 24  7 10  7 24  4 15 10 11 20 26 15 12 15 11 10  4]",alitaria four six five frine ratar identified
